CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
26.786.653/0001-31;BB MULTIMERCADO LP MULTIESTRATÉGIA PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2020-12-31;BB Multimercado Multiestratégia Private;bb.com.br;O fundo é destinado a investidores que pretendam: clientes pessoas físicas do segmento Private;;obter retorno no longo prazo, por meio de investimento em diversas classes de ativos financeiros;Para alcançar seus objetivos, o FUNDO aplicará seus recursos em FIs que apresentem uma carteira composta, isolada ou cumulativamente, pelos seguintes ativos: títulos públicos federais, títulos privados, operações compromissadas, operações com derivativos, cotas de fundos de investimento, cotas de fundos de investimento em cotas de fundos de investimento, cotas de fundos de investimento em direitos creditórios, cotas de fundos de investimento em cotas de fundos de investimento em direitos creditórios, cotas de fundos de investimento imobiliário, bônus ou recibos de subscrição, certificados de depósitos de ações, BDR e ações. Os ativos componentes das carteiras dos FIs deverão apresentar prazo médio superior a 365 (trezentos e sessenta e cinco) dias, podendo adotar políticas de investimento que envolvam vários fatores de risco, sem concentração em nenhum fator em especial ou em fatores diferentes.;0.000000;0.000000;0.000000;;N;S;N;100.000000;25000.000000;1000.000000;1000.000000;17:00;5000.000000;;;Fechamento;1;Fechamento;1;Dias Úteis;4;Fixa;0.500000;;;;;;;;;Não há.;0.519500;2020-01-01;2020-12-31;bb.com.br;571223923.510000;4;39.450000;103%CDI252;27.160000;0;2017-01-23;2016;Não se aplica;0.000000;Não se aplica;Não se aplica;Não se aplica;2020;2019;1087.540000;18.570000;;0.000000;;12.360000;18.810000;34.490000;312.190000;576.020000;O Distribuidor fará jus a uma importância correspondente a um percentual da taxa de administração informada no regulamento do fundo, a ser paga diretamente pelo fundo mediante dedução do valor devido ao Administrador e ao Gestor. As responsabilidades e remunerações pelos serviços de distribuição estão definidas em contrato específico, celebrado entre o Administrador e o Distribuidor de cotas do fundo. Os pagamentos ao Distribuidor serão efetuados conforme periodicidade definida nos contratos vigentes.;O principal Distribuidor do fundo é o Banco do Brasil que oferta para o público alvo do fundo, preponderantemente, fundos geridos pela BB DTVM.;O Administrador, o Gestor ou partes a eles relacionadas não recebem remuneração pela alocação dos recursos deste Fundo nos fundos investidos, nem tampouco pela distribuição de produtos nos mercados financeiros e de capitais nos quais o fundo venha a investir. Inexiste, portanto, a possibilidade de afetar a independência da atividade de gestão em decorrência de potencial conflito de interesses.;38087500;bbdtvm@bb.com.br - Praça XV de Novembro 20, 3ºand;
26.786.661/0001-88;BB RENDA FIXA FLUXO AUTOMÁTICO SIMPLES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2020-12-31;BB Renda Fixa Curto Prazo Fluxo Automático;bb.com.br;O fundo é destinado a investidores que pretendam: buscar acompanhar a variação do CDI/SELIC, com perfil de aplicação de curto prazo e que sejam pessoas jurídicas do segmento Large Corporate, assim como definido pelo Banco do Brasil S/A.;;proporcionar a valorização de suas cotas mediante aplicação dos recursos em ativos financeiros e/ou modalidades operacionais disponíveis no âmbito do mercado financeiro, utilizando-se de cotas de fundos de investimento classificados como Renda Fixa Curto Prazo, a seguir denominados Fls, cujas carteiras sejam compostas exclusivamente por títulos públicos federais e operações compromissadas lastread;Para alcançar seus objetivos, o FUNDO aplicará seus recursos em cotas de FIs que apresentem carteira composta, exclusivamente, por títulos públicos federais indexados ao CDI/SELIC ou em títulos públicos federais prefixados indexados e/ou sintetizados para CDI/SELIC e em operações compromissadas lastreadas em títulos públicos federais, com prazo máximo a decorrer de 375 (trezentos e setenta e cinco) dias e carteira com prazo médio inferior a 60 (sessenta) dias.        Os FIs investidos deverão possuir duration média ponderada da carteira inferior a 21 (vinte e um) dias úteis.;0.000000;0.000000;0.000000;;N;S;N;0.000000;1000.000000;1.000000;1.000000;23:00;1.000000;;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;1.000000;;;;;;;;;Não há.;0.322200;2020-01-01;2020-12-31;bb.com.br;2534667055.790000;1;20.590000;CDI252;25.280000;0;2017-02-16;2016;Não se aplica;0.000000;Não se aplica;Não se aplica;Não se aplica;2020;2019;1039.910000;9.980000;;0.000000;;8.060000;11.690000;21.480000;319.310000;589.030000;O Distribuidor fará jus a uma importância correspondente a um percentual da taxa de administração informada no regulamento do fundo, a ser paga diretamente pelo fundo mediante dedução do valor devido ao Administrador e ao Gestor. As responsabilidades e remunerações pelos serviços de distribuição estão definidas em contrato específico, celebrado entre o Administrador e o Distribuidor de cotas do fundo. Os pagamentos ao Distribuidor serão efetuados conforme periodicidade definida nos contratos vigentes.;O principal Distribuidor do fundo é o Banco do Brasil que oferta para o público alvo do fundo, preponderantemente, fundos geridos pela BB DTVM.;O Administrador, o Gestor ou partes a eles relacionadas não recebem remuneração pela alocação dos recursos deste Fundo nos fundos investidos, nem tampouco pela distribuição de produtos nos mercados financeiros e de capitais nos quais o fundo venha a investir. Inexiste, portanto, a possibilidade de afetar a independência da atividade de gestão em decorrência de potencial conflito de interesses.;8007293886;bbdtvm@bb.com.br - Praça XV de Novembro 20, 3ºand;
26.803.233/0001-16;XP DEBENTURES INCENTIVADAS HEDGE CRÉDITO PRIVADO FI EM COTAS DE FUNDOS DE INVESTIMENTOS LONGO PRAZO;2020-12-31;XP DEBENTURES INCENTIVADAS HEDGE CP FIC FIM LP;https://servicosfinanceiros.bnymellon.com;O FUNDO tem como público alvo os investidores em geral, nos termos da regulamentação vigente, que buscam a valorização de suas cotas por meio da aplicação de seus recursos em debêntures de infraestrutura e demais ativos que atendam aos critérios de elegibilidade previstos neste Regulamento e na Lei nº 12.431 de 24 de junho de 2011, conforme alterada ("Lei 12.431/11" e "Debêntures de Infraestrutura".;;O Fundo Master tem como objetivo obter retornos superiores ao CDI e para tanto utilizará estratégias nos mercados de títulos públicos, derivativos e títulos privados, com o objetivo de proporcionar a seus cotistas retorno de capital no longo prazo, por meio de uma gestão ativa;A política de investimento do FUNDO consiste em aplicar, no mínimo, 95% de seu patrimônio líquido em cotas de fundos de investimento independentemente da classe destes, com o objetivo de obter retornos superiores ao CDI e para tanto utilizará estratégia nos mercados de títulos públicos, derivativos e títulos privados, com o objetivo de proporcionar a seus cotistas retorno de capital no longo prazo, por meio de uma gestão ativa.";0.000000;100.000000;100.000000;;S;N;S;100.000000;5000.000000;1000.000000;1000.000000;14:30;5000.000000;0;;Fechamento;0;Fechamento;60;Dias Úteis;45;Variável;;0.800000;2.000000;;0.000000;;0;0.000000;Não há;20,00% do que exceder 100,00% do CDI + 0,00 % ao ano;0.990000;2020-01-02;2020-12-31;https://servicosfinanceiros.bnymellon.com;93617560.000000;4;13.050000;CDI;14.080000;0;2018-03-29;2017 2016;;;;;;2021;2020;1021.150000;4.490000;;;;9.910000;32.880000;60.740000;298.120000;549.770000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Sim;;8007253219;21 3219-2600,0800-7253219 ou sac@bnymellon.com.br;
26.813.208/0001-13;NOC FUNDO INVESTIMENTO RENDA FIXA SIMPLES;2020-12-31;NOC FI RF SIMPLES;www.btgpactual.com;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e/oujurídicas em geral, bem como de fundos de investimento;não possui restrição para entrada de investidores.;O Fundo tem como objetivo proporcionar aos cotistas uma rentabilidade que acompanhe a variação da taxa de juros no mercado interbancario(mensurada pela variaçao do deposito interbancario) com alto grau de correlação utilizando se dos instrumentos disponiveis tanto no mercado a vista quanto no mercado de derivativos, de acordo com as restricoes previstas na legislação vigente.;Os fundos de renda fixa tem como principal fator de risco de sua carteira a variação da taxa de juros doméstica ou de índice de preços, ou ambos. Eles devem possuir, no mínimo, 80% da carteira em ativos relacionados diretamente, ou sintetizados via derivativos, ao fator de risco que dá nome à classe.;0.000000;50.000000;0.000000;;N;S;S;100.000000;20000.000000;5000.000000;5000.000000;16:30;10000.000000;;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;1.000000;;;1,00% do patrimônio líquido ao ano, com financeiro mínimo de R$3.093,00 reais mensais.;;;;;;Não há.;0.810000;2019-07-01;2020-06-30;www.cvm.gov.br;13037744.270000;1;2.702181;;;1;2017-08-08;;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;0.000000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1012.279651;3.069913;;;;2.920000;28.150000;51.920000;302.850000;558.590000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Estes fundos seguem o disposto no art. 113 da ICVM 555.
26.822.047/0001-24;BTGP ACCESS IBIUNA HEDGE STH FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2020-12-31;ACS IBIUNA STH FC;www.btgpactual.com;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e/ou jurídicas em geral, bem como de fundos de investimento.;não possui restrição para entrada de investidores.;As aplicações do FUNDO deverão estar representadas por, no mínimo, 95% (noventa e cinco por cento) em cotas do IBIUNA HEDGE STH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO, inscrito no CNPJ/MF sob n. 15.799.713/0001-34 ou do IBIUNA HEDGE STP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO, inscrito no CNPJ/MF sob n. 38.028.730/0001-73.;Os fundos multimercado devem possuir políticas de investimento que envolvam vários fatores de risco, sem o compromisso de concentração em nenhum fator em especial.;20.000000;50.000000;100.000000;;N;S;S;100.000000;50000.000000;10000.000000;10000.000000;13:00;50000.000000;;;Fechamento;0;Fechamento;30;Dias Úteis;31;Fixa;0.000000;;;Não há;;;0;5.000000;Para resgatar suas cotas do fundo de forma antecipada, o investidor paga uma taxa de 5,00% sobre o valor do resgate.;Não há.;0.020000;2019-07-01;2020-06-30;www.cvm.gov.br;153365180.540000;3;58.282190;;;0;2017-04-11;2016;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;0.000000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1126.053396;26.738599;;57.639600;1.842112;38.910000;0.700000;1.280000;330.300000;609.230000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Fundos que têm como objetivo realizar operações em diversas classes de ativos e derivativos (renda fixa, renda variável, câmbio etc.), definindo as estratégias de investimento baseadas em cenários macroeconômicos de médio e longo prazos.
26.822.061/0001-28;BTGP ACCESS OCEANA LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2020-12-31;ACS OCEANA FIC FM;www.btgpactual.com;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e/oujurídicas em geral, bem como de fundos de investimento.;não possui restrição para entrada de investidores.;O FUNDO tem como objetivo investir pelo menos 95% (noventa e cinco por cento) do seu Patrimônio Líquido em cotas do OCEANA LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO, inscrito no CNPJ/MF sob o número 19.496.576/0001-10 e do OCEANA LONG BIASED P FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES, inscrito no CNPJ/MF sob n. 32.786.258/0001-51.;Os fundos multimercado devem possuir políticas de investimento que envolvam vários fatores de risco, sem o compromisso de concentração em nenhum fator em especial.;40.000000;50.000000;100.000000;;N;S;S;100.000000;5000.000000;5000.000000;5000.000000;13:00;5000.000000;;;Fechamento;1;Fechamento;20;Dias Úteis;22;Fixa;0.000000;;;Não há;;;0;5.000000;Para resgatar suas cotas do fundo de forma antecipada, o investidor paga uma taxa de 5,00% sobre o valor do resgate.;Não há.;4.540000;2019-07-01;2020-06-30;www.cvm.gov.br;57912594.630000;3;73.055260;;;0;2017-03-27;2016;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;0.000000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1249.480394;44.025952;;64.675300;6.247391;35.980000;157.790000;291.030000;173.210000;319.480000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Fundos que fazem operações de ativos e derivativos ligados ao mercado de renda variável, montando posições compradas e vendidas. O resultado deve ser proveniente, preponderantemente, da diferença entre essas posições. Os recursos remanescentes em caixa devem estar investidos em cotas de fundos Renda Fixa - Duração Baixa - Grau de Investimento.
26.831.806/0001-15;RPS EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS;2020-12-31;ACS RPS EQH FIC;www.btgpactual.com;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e/ou jurídicas em geral, bem como de fundos de investimento.;não possui restrição para entrada de investidores.;O Fundo tem como objetivo alocar até 100% de seu patrimônio no fundo RPS EQUITY HEDGE D30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ("Fundo Master"), inscrito no CNPJ sob o n.º 25.530.044/0001-54, devendo respeitar uma alocação mínima de 95% de seu patrimônio no Fundo Master.;Os fundos multimercado devem possuir políticas de investimento que envolvam vários fatores de risco, sem o compromisso de concentração em nenhum fator em especial.;20.000000;50.000000;100.000000;;S;N;N;10.000000;5000.000000;5000.000000;5000.000000;13:00;5000.000000;;;Fechamento;0;Fechamento;30;Dias Úteis;33;Fixa;0.000000;;;Não há;;;;;;Não há.;1.840000;2019-07-01;2020-06-30;www.cvm.gov.br;5392710.620000;4;30.181520;;;0;2017-05-22;2016;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;0.000000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1065.954967;13.990448;;;3.899924;29.630000;63.950000;117.950000;267.050000;492.560000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Fundos que não possuem obrigatoriamente o compromisso de concentração em nenhuma estratégia específica.
26.831.831/0001-07;TRUXT LONG SHORT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS;2020-12-31;ACS TRUXT LS FIC FIM;www.btgpactual.com;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e/ou jurídicas em geral, bem como de fundos de investimento.;não possui restrição para entrada de investidores.;O FUNDO tem como objetivo investir no mínimo 95% (noventa e cinco por cento) do seu patrimônio líquido em cotas do TRUXT I LONG SHORT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ("Fundo Master"), inscrito no CNPJ/MF sob o número 26.262.377/0001-02.;Os fundos multimercado devem possuir políticas de investimento que envolvam vários fatores de risco, sem o compromisso de concentração em nenhum fator em especial.;20.000000;50.000000;100.000000;;N;S;S;10.000000;20000.000000;5000.000000;5000.000000;13:00;5000.000000;;;Fechamento;1;Fechamento;30;Dias Úteis;32;Fixa;0.000000;;;Não há;;;0;5.000000;Para resgatar suas cotas do fundo de forma antecipada, o investidor paga uma taxa de 5,00% sobre o valor do resgate.;Não há.;0.020000;2019-07-01;2020-06-30;www.cvm.gov.br;88150907.630000;3;43.242350;;;0;2017-06-07;2016;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;0.000000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1059.200101;12.557597;;53.587900;5.934348;25.710000;0.700000;1.280000;330.300000;609.230000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Fundos que fazem operações de ativos e derivativos ligados ao mercado de renda variável, montando posições compradas e vendidas. O resultado deve ser proveniente, preponderantemente, da diferença entre essas posições. Os recursos remanescentes em caixa devem estar investidos em cotas de fundos Renda Fixa - Duração Baixa - Grau de Investimento.
26.831.986/0001-35;ACCESS APEX EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2020-12-31;ACS APEX EQ HED FIC;www.btgpactual.com;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e/ou jurídicas em geral, bem como de fundos de investimento.;não possui restrição para entrada de investidores.;O Fundo tem como objetivo alocar até 100% de seu patrimônio no fundo APEX EQUITY HEDGE 30 FUNDO DE INVESTIMENTO MULTIMERCADO ("Fundo Master"), inscrito no CNPJ sob o n.º 20.510.331/0001-89, devendo respeitar uma alocação mínima de 95% de seu patrimônio no Fundo Master.;Os fundos multimercado devem possuir políticas de investimento que envolvam vários fatores de risco, sem o compromisso de concentração em nenhum fator em especial.;20.000000;50.000000;100.000000;;N;S;S;10.000000;5000.000000;5000.000000;5000.000000;13:00;5000.000000;;;Fechamento;1;Fechamento;29;Dias Úteis;30;Fixa;0.000000;;;Não há;;;;;;Não há.;4.480000;2019-07-01;2020-06-30;www.cvm.gov.br;67596853.790000;3;51.558270;;;0;2017-05-26;2016;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;0.000000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1142.435967;30.213690;;;14.071539;45.720000;155.700000;287.180000;175.300000;323.330000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Fundos que fazem operações de ativos e derivativos ligados ao mercado de renda variável, montando posições compradas e vendidas. O resultado deve ser proveniente, preponderantemente, da diferença entre essas posições. Os recursos remanescentes em caixa devem estar investidos em cotas de fundos Renda Fixa - Duração Baixa - Grau de Investimento.
26.855.094/0001-74;TRUXT LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2020-12-31;TRUXT LONG SHORT MASTER FI MULTIMERCADO;WWW.ITAUCUSTODIA.COM.BR;O FUNDO é destinado a receber aplicações de investidores em geral, admitindo investimentos especificamente de fundos de investimento e de fundos de investimento em cotas de fundos de investimento que sejam geridos pela GESTORA, doravante designados cotistas, que busquem a valorização de suas cotas e aceitem assumir os riscos descritos neste Regulamento, aos quais os investimentos do FUNDO e, consequentemente, seus cotistas estão expostos, em razão da política de investimento do FUNDO.;NÃO HÁ RESTRIÇÃO;Superar o CDI no longo prazo.;O FUNDO buscará proporcionar a valorização de suas cotas mediante a aplicação de seus recursos em ativos financeiros e/ou modalidades operacionais disponíveis no âmbito do mercado financeiro ligados, principalmente, ao mercado de renda variável, montando posições compradas e vendidas buscando rentabilidade acima do Certificado de Depósito Interbancário - CDI;20.000000;50.000000;100.000000;;N;N;S;100.000000;0.000000;0.000000;0.000000;18:00;0.000000;0;Não há;Fechamento;1;Fechamento;1;Dias Úteis;3;Fixa;0.100000;0.000000;0.150000;0,15% do patrimônio líquido ao ano.;0.000000;Não há.;0;;Não há.;Não há.;0.620000;2019-12-02;2020-11-30;WWW.ITAUCUSTODIA.COM.BR;1742300186.830000;3;0.000000;CDI;45.270000;0;2017-06-02;2016;;;;;;2020;2019;1078.360000;16.610000;0.000000;;;2.170000;5.960000;9.960000;325.040000;600.550000;A principal atividade realizada pela Intrag é a administração fiduciária, no entanto, esta pode, observados certos requisitos, atuar como distribuidora dos fundos por ela administrados: (i) seja como principal distribuidor ou (ii) mediante processo de seleção de agentes autônomos, sendo, nesta situação, remunerada pela própria taxa de administração paga pelo fundo.;No caso do FUNDO, a Intrag é a principal distribuidora de suas cotas. Embora não seja sua atividade preponderante, pode eventualmente exercer essa atividade, no âmbito de sua atuação como administradora fiduciária de fundos;A Intrag distribui cotas de fundo que não seja o administrador somente em casos excepcionais e remunerações recebidas nos termos do art. 92 da ICVM 555 observam a regulamentação. Assim, não se identificam situações de conflitos não aceitas pela regulamentação. Também não há acordos ou orientações que favoreçam a distribuição de certos fundos em detrimento de outros. Ao contratar agentes autônomos: i) não podem realizar, mesmo gratuitamente, atividades de consultoria, e (ii) devem reportar ao cliente e à Intrag conflitos identificados ou suspeitos remuneração ou benefício indireto;8007280728;WWW.INTRAG.COM.BR;SUBSTITUA ESTA FRASE PELAS INFORMAÇÕES ADICIONAIS DO COTISTA.
