CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
10.382.858/0001-11;MINT BATALHA VALUE FUNDO DE INVESTIMENTO  EM AÇÕES;2014-02-28;MINT VALUE FIQ FIA;www.cvm.gov.br;Investidores que buscam aplicar em fundos cujo objetivo de investimento é não concentrar-se em estratégias específicas com ações.;não possui restrição para entrada de investidores.;O FUNDO tem por objetivo proporcionar aos seus cotistas, a médio e longo prazo, ganhos de capital por meio do investimento de seus recursos primordialmente no mercado acionário, sem perseguir uma alta correlação com qualquer índice de ações específico disponível. Para tanto, o FUNDO deverá adquirirquotas dos fundos de investimento disponíveis no mercado, para maximizar a sua relação retorno/risco;Os fundos de ações tem como principal fator de risco a variação de preços do mercado acionário. Eles devem possuir, no mínimo, 67% da carteira nos seguintes ativos: ações admitidas à negociação em bolsa de valores ou entidade do mercado de balcão organizado, bônus ou recibos de subscrição, certificados de depósito de ações, cotas de fundos de ações, cotas dos fundos de índice de ações e/ou Brazilian Depositary Receipts classificados como nível II e III.;0.000000;50.000000;0.000000;100.000000;;N;N;;20000.000000;0.000000;0.000000;15:30;0.000000;;;Fechamento;0;Fechamento;1;;18;Fixa;2.000000;;;2,0000% do patrimônio líquido ao ano.;;;;;;20% sobre o que exceder 100% do índice IBRX 100 FECHAMENTO;0.000000;2013-01-01;2013-12-31;www.cvm.gov.br;10882498.680000;5;12.720000;IBRX 100 FECHAMENTO;-9.660000;2;2009-05-04;;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;-9.660000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;0.000000;0.000000;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;;;8007722827;www.btgpactual.com;
10.388.050/0001-41;ITAÚ TRUSTEE SOBERANO RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INV;2014-02-28;ITAÚ TRUSTEE SOBERANO REF DI FICFI;WWW.ITAU.COM.BR;O objetivo do FUNDO é buscar acompanhar a variação do CDI. Para atingir esse objetivo, o FUNDO atenderá, cumulativamente, as seguintes condições: (a) 95%, no mínimo, do seu patrimônio será composto por cotas de fundos de investimento classificados como Referenciado DI e (b) 5%, no máximo, do seu patrimônio será mantido em depósito à vista ou aplicado em: b.1) títulos públicos federais b.2) títulos de renda fixa de emissão de instituição financeira b.3) operações compromissadas.;NÃO HÁ RESTRIÇÃO;Acompanhar a variação do CDI por meio da aplicação em outos fundos de investimento, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa de administração, se houver.;O objetivo do Fundo é buscar  acompanhar a variação do CDI. Como reflexo das flutuações nos preços dos títulos, este Fundo pode apresentar oscilação na sua rentabilidade em função de ágios e deságios dos preços de negociação dos títulos. Para atingir o objetivo, o Fundo atenderá, as seguintes condições: 95%, no mínimo composto por cotas de fundos de investimento classificados como Referenciado DI e 5% no máximo será mantido em depósito à vista ou aplicado em títulos públicos federais títulos de;0.000000;50.000000;0.000000;100.000000;;S;N;;1000.000000;1000.000000;1000.000000;17:00;1000.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;0.150000;0.000000;0.300000;0,3% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;0.330000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;139173285.950000;1;55.090000;CDI;57.220000;0;2009-01-16;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);55.090000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1064.690000;13.710000;0.000000;0.000000;;3.470000;9.680000;16.190000;147.950000;260.090000;;;;8007280728;www.itau.com.br;
10.388.059/0001-52;ITAÚ PERSONNALITÉ SPECIAL REFERENCIADO DI - FDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ PERSONNALITÉ SPECIAL DI FICFI;WWW.ITAUPERSONNALITE.COM.BR;O Fundo, a critério do Administrador, receberá recursos de pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pelo Itaú Unibanco Holding S.A.;;Acompanhar a variação do CDI por meio da aplicação em outos fundos de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "Referenciado DI", os quais investem em ativos que buscam acompanhar a variação do Certificadode Depósito Interbancário ("CDI") ou da taxa Selic, de forma que, no mínimo, 95% dos ativos componentes de suas respectivas carteiras estejam atrelados, direta ou indiretamente, a este parâmetro, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas doFundo, inclusive taxa d;0.000000;50.000000;0.000000;100.000000;;S;N;;1000.000000;0.010000;0.010000;21:00;50.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;1.700000;0.000000;1.700000;1,7% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;1.740000;2013-02-01;2014-01-31;WWW.ITAUPERSONNALITE.COM.BR;106636495.610000;1;42.000000;CDI;57.220000;0;2009-06-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);42.000000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1053.390000;11.320000;0.000000;0.000000;;18.510000;53.070000;90.000000;104.560000;186.280000;;;;8007227377;www.itau.com.br;
10.388.069/0001-98;ITAÚ PERSONNALITÉ SPECIAL RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ PERSONNALITÉ SPECIAL RF FICFI;WWW.ITAUPERSONNALITE.COM.BR;O Fundo, a critério do Administrador, receberá recursos de pessoas físicas ou jurídicas, clientes do Administrador, do Gestor ou de sociedades controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A..;NÃO HÁ RESTRIÇÃO;Proporcionar retorno por meio da aplicação em outros fundos de investimento que investem em ativos de taxas de juros, índices de preços e crédito.;O FUNDO, aberto, com prazo indeterminado de duração e classificado como "renda fixa", busca rentabilidade compatível com investimentos tradicionais de renda fixa, mediante aplicação de:(a) no mínimo, 95% (noventa e cinco por cento) do seu patrimônio líquido ("patrimônio") em cotas dos seguintes fundos, inclusive administrados ou geridos pelo ADMINISTRADOR, GESTOR ou empresas a eles ligadas: (i) fundos de investimento classificados como "renda fixa" ("Fundos Investidos") (ii) fundos de investi;0.000000;50.000000;0.000000;100.000000;;S;N;;1000.000000;0.010000;0.000000;21:00;50.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;1.700000;0.000000;1.700000;1,7% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;1.780000;2013-02-01;2014-01-31;WWW.ITAUPERSONNALITE.COM.BR;62077652.780000;3;43.640000;CDI;57.220000;0;2009-06-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);43.640000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1052.800000;11.190000;0.000000;0.000000;;18.880000;54.200000;91.950000;103.430000;184.330000;;;;8007227377;www.itau.com.br;
10.396.355/0001-03;ITAÚ EXTRA PREMIUM RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ EXTRA PREMIUM CURTO PRAZO FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de pessoas físicas ou jurídicas clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pelo Itaú Unibanco Holding S.A..;NÃO HÁ RESTRIÇÃO;Busca rentabilidade compatível com investimentos de renda fixa de curto prazo por meio da aplicação em outros fundos de investimento, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa de administração, se houver.;O Fundo busca rentabilidade compatível com investimentos de renda fixa de curto prazo, mediante aplicações em: a) no mínimo, 95% do seu patrimônio  líquido  em cotas de fundos de investimento classificados como "curto prazo" b) no máximo, 5% do seu patrimônio em depósitos à vista, títulos públicos federais e operações compromissadas indexadas à taxa Selic ou ao CDI, lastreadas em quaisquer títulos públicos federais .;0.000000;0.000000;0.000000;100.000000;;S;N;;5000.000000;0.010000;0.000000;18:00;250.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;2.500000;0.000000;2.500000;2,5% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;2.600000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;7910821.030000;1;30.500000;CDI;57.220000;0;2009-08-03;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);30.500000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1043.480000;10.860000;0.000000;0.000000;;27.360000;79.870000;136.640000;77.760000;139.640000;;;;8007280728;www.itau.com.br;
10.396.367/0001-20;ITAÚ RENDA FIXA IMA-B 5 - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ RENDA FIXA INDEX INFLAÇÃO FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do administrador, receberá recursos de pessoas físicas e/ou jurídicas, clientes do administrador, do gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Acompanhar a variação do IMA-B5 por meio da aplicação em outros fundos de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "Renda Fixa", os quais apliquem seus recursos em ativos de renda fixa relacionados diretamente, ou sintetizados via derivativos, à taxa de juros doméstica e/ou índices de preço, buscando acompanhar a rentabilidade do índice de Mercado ANBIMA (IMA-B 5), divulgada pela Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais - ANBIMA, observadoque a rentabilidade doFundoserá impactada;0.000000;0.000000;0.000000;100.000000;;S;N;;50000.000000;0.010000;0.010000;14:30;100.000000;0;Não há;Fechamento;0;Fechamento;0;;1;Fixa;1.100000;0.000000;1.500000;1,5% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;1.520000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;1152106679.870000;3;52.500000;IMA-B5;76.710000;0;2009-10-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);52.500000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1008.390000;1.770000;0.000000;0.000000;;15.300000;46.130000;78.070000;111.500000;198.210000;;;;8007280728;www.itau.com.br;
10.396.424/0001-70;ITAÚ PERSONNALITÉ AÇÕES DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ PERSONNALITÉ AÇÕES RENDA DIVIDENDOS  FI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Proporcionar retorno por meio da aquisição de ações de setores da Bovespa.;O objetivo do Fundo é aplicar seus recursos em ativos financeiros que tenham como principal fator de risco a variação de preços de ações admitidas à negociação no mercadoà vista de bolsa de valores ou entidade domercadode balcão organizado, emitidas por empresas que possuam histórico de renda gerada por dividendos consistente e/ou que, na visão doGestor, apresentem essas perspectivas, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa;10.000000;33.000000;0.000000;100.000000;;S;N;;2000.000000;0.010000;0.010000;16:00;250.000000;0;Não há;Fechamento;0;Fechamento;1;;4;Fixa;2.500000;0.000000;2.500000;2,5% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;2.810000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;21448217.190000;4;-15.310000;IDIV;107.970000;2;2009-10-08;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);-15.310000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;871.420000;0.000000;0.000000;0.000000;;24.260000;85.870000;147.180000;71.760000;129.100000;;;;8007227377;www.itau.com.br;
10.396.876/0001-52;ITAÚ KINEA ARKHE MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ KINEA MACRO MULTIMERCADO FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de pessoas físicas ou jurídicas, clientes do Administrador, do Gestor ou de sociedades controladas, direta ou indiretamente, pelo Itaú Unibanco Holding S.A..;;Proporcionar retorno por meio da aplicação, preferencialmente, de até 100% em cotas de um único fundo de investimento.;O objetivo do FUNDO é aplicar seus recursos em cotas de fundos de investimento de diversas classes, os quais investem em ativos de diferentes naturezas e características, definindo as estratégias de investimento com base em cenários macroeconômicos de médio e longo prazo, atuando de forma direcional, sem o compromisso de concentração em nenhum ativo ou fator de risco em especial, observado que a rentabilidade do FUNDO será impactada em virtude dos custos e despesas do FUNDO, inclusive taxa de a;20.000000;50.000000;999.000000;100.000000;;N;S;;100000.000000;10000.000000;10000.000000;13:30;10000.000000;0;Não há;Fechamento;0;Fechamento;29;;30;Fixa;0.000000;0.000000;2.000000;2% do patrimônio líquido ao ano.;0.000000;Não há;0;;Será cobrada taxa de saída sobre o valor da cota líquida deduzido IR e IOF, caso o agendamento do resgate não respeite o prazo de estipulado.;Não há.;2.300000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;523439309.970000;4;48.940000;CDI;57.220000;0;2009-10-29;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);48.940000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1075.300000;15.970000;0.000000;0.000000;;25.140000;70.710000;120.610000;86.920000;155.670000;;;;8007227377;www.itau.com.br;
10.397.571/0001-65;ITAÚ RENDA FIXA A REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ UNICLASS REFERENCIADO DI FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Acompanhar a variação do CDI por meio da aplicação em outos fundos de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "ReferenciadoDI", os quais investem em ativos financeiros que buscam acompanhar a variação doCertificadode Depósito Interbancário ("CDI") ou da taxa Selic, de forma que, no mínimo, 95% (noventa e cinco por cento) dos ativos financeiros componentes de suas respectivas carteiras estejam atrelados, direta ou indiretamente, a este parâmetro, observadoque a rentabilidade doFundoserá impactada em virtude;0.000000;50.000000;0.000000;100.000000;;S;N;;500.000000;0.010000;0.010000;21:00;50.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;2.000000;0.000000;2.000000;2% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;2.060000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;61571292.770000;1;38.510000;CDI;57.220000;0;2009-06-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);38.510000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1050.530000;10.710000;0.000000;0.000000;;21.920000;63.260000;107.640000;94.370000;168.640000;;;;8007280728;www.itau.com.br;
10.397.614/0001-02;ITAÚ MAXI RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ UNICLASS MAXI REFERENCIADO DI FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Acompanhar a variação do CDI por meio da aplicação em outos fundos de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "Referenciado DI", os quais investem em ativos que buscam acompanhar a variação do Certificadode Depósito Interbancário  ("CDI") ou da taxa Selic, de forma que, no mínimo, 95% dos ativos componentes de suas respectivas carteiras estejam atrelados, direta ou indiretamente, a este parâmetro, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas doFundo, inclusive taxa;0.000000;50.000000;0.000000;100.000000;;S;N;;5000.000000;0.010000;0.010000;21:00;50.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;1.600000;0.000000;1.600000;1,6% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;1.640000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;188280985.300000;1;42.080000;CDI;57.220000;0;2009-06-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);42.080000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1054.260000;11.500000;0.000000;0.000000;;17.490000;50.040000;84.790000;107.590000;191.490000;;;;8007280728;www.itau.com.br;
10.397.617/0001-46;ITAÚ UNICLASS PREMIUM RENDA FIXA REFERENCIADO DI FDO DE INVESTIMENTO EM COTAS DE FDOS DE INVESTIMENT;2014-02-28;ITAÚ UNICLASS PREMIUM REFERENCIADO DI FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Acompanhar a variação do CDI por meio da aplicação em outos fundos de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "Referenciado DI", os quais investem em ativos financeiros que buscam acompanhar a variação do Certificadode Depósito Interbancário ("CDI") ou da taxa Selic, de forma que, no mínimo, 95% dos ativos financeiros componentes de suas respectivas carteiras estejam atrelados, direta ou indiretamente, a este parâmetro.;0.000000;50.000000;0.000000;100.000000;;S;N;;20000.000000;0.010000;0.010000;21:00;50.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;1.400000;0.000000;1.400000;1,4% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;1.420000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;807325304.830000;1;44.150000;CDI;57.220000;0;2009-06-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);44.150000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1056.130000;11.900000;0.000000;0.000000;;15.240000;43.410000;73.400000;114.220000;202.880000;;;;8007280728;www.itau.com.br;
10.397.618/0001-90;ITAÚ UNICLASS RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ UNICLASS RENDA FIXA FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A..;NÃO HÁ RESTRIÇÃO;Proporcionar retorno por meio da aplicação em outros fundos de investimento que investem em ativos de taxas de juros, índices de preços e crédito.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "Renda Fixa", os quais apliquem no mínimo 80% de sua carteira em ativos financeiros de renda fixa de baixo risco de crédito relacionados diretamente, ou sintetizados via derivativos, à taxa de juros doméstica e/ou índices de preço, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa de administração, se houver.;0.000000;50.000000;0.000000;100.000000;;S;N;;500.000000;0.010000;0.000000;21:00;50.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;2.000000;0.000000;2.000000;2% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;2.090000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;36144761.270000;3;40.360000;CDI;57.220000;0;2009-06-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);40.360000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1051.500000;10.910000;0.000000;0.000000;;22.230000;64.090000;109.080000;93.540000;167.200000;;;;8007280728;www.itau.com.br;
10.427.207/0001-09;VINCI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO REFERENCIADO DI;2014-02-28;VINCI FIC DE FIM;http://www.bradescobemdtvm.com.br;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e jurídicas em geral.;;O FUNDO tem por objetivo buscar a valorização de suas cotas por meio da aplicação dos recursos dos seus Cotistas em cotas do VINCI MASTER FUNDO DE INVESTIMENTO MULTIMERCADO, inscrito no CNPJ/MF sob o no 11.191.923/0001-94, doravante denominado "Fundo Investido", administrado pela ADMINISTRADORA e gerido pela GESTORA.;O objetivo do FUNDO é buscar a valorização de suas cotas por meio da aplicação de, no mínimo, 95% (noventa e cinco porcento) do seu patrimônio líquido em cotas do VINCI MASTER FUNDO DE INVESTIMENTO MULTIMERCADO, inscrito no CNPJ/MF sob no 11.191.923/0001-94 , também administrado pela ADMINISTRADORA e gerido pela GESTORA ("Fundo Master").;20.000000;50.000000;20000.000000;100.000000;;S;S;;50000.000000;0.000000;0.000000;14:00;0.000000;0;;Fechamento;0;Fechamento;60;;61;Fixa;2.000000;0.000000;0.000000;;0.000000;;0;0.000000;;Percentual Taxa Pfee: 20,00% - CDI - Percentual Indice: 100%;2.890000;2013-03-01;2014-02-28;http://www.bradescobemdtvm.com.br;1059789557.000000;5;52.280000;CDI;45.790000;0;2009-10-27;0;;0.000000;;;;2014;2013;1074.770000;15.860000;0.000000;0.000000;0.000000;32.270000;90.040000;157.830000;67.580000;118.460000;;;;551136849432;centralbemdtvm@bradesco.com.br;
10.447.046/0001-07;GARIN SPECIAL FUNDO DE INVESTIMENTO MULTIMERCADO;2014-02-28;LEGAN SPECIAL FIM;www.cvm.gov.br;O fundo destina-se a receber aplicações de recursos provenientes exclusivamente de investidores pessoas físicas e jurídicas em geral que busquem performance diferenciada e entendam a natureza e a extensão dos riscos envolvidos.;não possui restrição para entrada de investidores.;Objetivo do fundo: obter ganhos de capital através de operações nos mercados de juros, câmbio, ações, commodities e dívida, utilizando-se dos instrumentos disponíveis nos mercados à vista e nos mercados de derivativos. O FUNDO poderá se utilizar, entre outros, de mecanismos de hedge, operações de arbitragem e estratégias ativas com derivativos para alcançar seus objetivos. A exposição do FUNDO dependerá, entre outros fatores, da liquidez e volatilidade dos mercados em que estiver atuando.;Os fundos multimercado devem possuir políticas de investimento que envolvam vários fatores de risco, sem o compromisso de concentração em nenhum fator em especial.;20.000000;50.000000;0.000000;100.000000;;S;S;;5000.000000;300.000000;300.000000;15:30;0.000000;;;Fechamento;0;Fechamento;4;;5;Fixa;2.000000;;;2,0000% do patrimônio líquido ao ano.;;;;;;20% sobre o que exceder 100% do índice CDI;4.530000;2013-01-01;2013-12-31;www.cvm.gov.br;65128960.890000;3;51.980000;CDI;45.790000;0;2009-04-20;;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;45.790000;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1072.060000;15.290000;;;4.030000;47.230000;146.220000;256.300000;11.400000;19.980000;;;;8007722827;www.btgpactual.com;
