CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
28.428.211/0001-49;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO GÁVEA MACRO;2021-09-30;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO GÁVEA MACRO;wwwbradescocombr;O FUNDO, a critério do ADMINISTRADOR, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do ADMINISTRADOR, do GESTOR ou de controladas, direta ou indiretamente;-;O FUNDO pretende atingir seu objetivo através da aplicação em cotas de fundos de investimento geridos por gestores distintos;O FUNDO tem por objetivo proporcionar aos seus Cotistas rentabilidade através das oportunidades oferecidas pelos mercados de taxa de juros pós-fixadas e pré-fixadas, índices de preço, moeda estrangeira, commodities e renda variável A rentabilidade do FUNDO variará conforme o comportamento da variação dos preços dos ativos financeiros e modalidades operacionais em carteira, sendo também impactada pelos custos e despesas do Fundo e pela taxa de administração estabelecida no Artigo 9º do regulamento;20.000000;50.000000;99999.000000;;N;N;S;10.000000;10000.000000;1000.000000;1000.000000;13:00;1000.000000;0;;Fechamento;0;Fechamento;29;Dias Úteis;1;Fixa;0.000000;0.000000;2.038000;0,0% aa do patrimônio líquido ao ano A taxa deadministração total máxima poderá alcançar a taxa anualde até 2,038% aa;0.000000;;0;0.000000;;O fundo não possui taxa de performance, mas os fundosinvestidos poderão prever esta cobrança em seusregulamentos;0.510000;2020-10-01;2021-09-30;wwwbradescocombr;684509228.699972;4;37.900000;CDI;20.090000;0;2017-10-26;0;;0.000000;;;;2021;2020;1091.650000;19.440000;0.000000;0.000000;0.000000;13.400000;18.870000;34.800000;312.130000;575.710000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor dos fundos sob administração do Bradesco é o próprio Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
28.428.226/0001-07;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO KAPITALO KAPPA;2021-09-30;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO KAPITALO KAPPA;wwwbradescocombr;O FUNDO, a critério do ADMINISTRADOR, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do ADMINISTRADOR, do GESTOR ou de controladas, direta ou indiretamente;-;O FUNDO pretende atingir seu objetivo através da aplicação em cotas de fundos de investimento geridos por gestores distintos;O FUNDO tem por objetivo proporcionar aos seus Cotistas rentabilidade através das oportunidades oferecidas pelos mercados de taxa de juros pós-fixadas e pré-fixadas, índices de preço, moeda estrangeira, commodities e renda variável A rentabilidade do FUNDO variará conforme o comportamento da variação dos preços dos ativos financeiros e modalidades operacionais em carteira, sendo também impactada pelos custos e despesas do Fundo e pela taxa de administração estabelecida no Artigo 9º  do regulamento;20.000000;50.000000;99999.000000;;N;N;S;10.000000;1000.000000;1000.000000;1000.000000;13:00;1000.000000;0;;Fechamento;0;Fechamento;30;Dias Úteis;1;Fixa;0.000000;0.000000;2.200000;0,0% aa do patrimônio líquido ao ano A taxa de administração total máxima poderá alcançar a taxa anual de até 2,20%;0.000000;;0;0.000000;;O fundo não possui taxa de performance, mas os fundos investidos poderão prever esta cobrança em seus regulamentos;2.250000;2020-10-01;2021-09-30;wwwbradescocombr;429867056.387037;4;33.790000;CDI;20.090000;0;2017-10-26;0;;0.000000;;;;2021;2020;1010.300000;2.180000;0.000000;0.000000;0.000000;23.090000;80.240000;147.990000;250.760000;462.520000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor dos fundos sob administração do Bradesco é o próprio Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
28.454.214/0001-57;SAFRA ANS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-09-30;SAFRA ANS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;www.safraasset.com.br;O fundo é destinado a receber aplicações de participantes do setor de saúde suplementar que estejam devidamente registrados na Agência Nacional de Saúde Suplementar ("ANS") como operadoras de planos de saúde, bem como aos prestadores de serviços médicos e hospitalares que estejam inscritos no Cadastro Nacional de Estabelecimentos de Saúde ("CNSE");N/D;O fundo tem como objetivo atuar no sentido de propiciar aos seus cotistas valorização de suas cotas mediante aplicação de seus recursos em ativos financeiros e demais modalidades operacionais disponíveis no âmbito do mercado financeiro e de capitais.;Investe preponderantemente em renda fixa, podendo concentrar até 100% de seu PL em títulos públicos, créditos securitizados da STN, cotas de fundos que visem replicar índices de renda fixa ou crédito privado. O fundo pode fazer uso de derivativos apenas para proteção da carteira (hedge) e a alavancagem não é permitida.;0.000000;100.000000;0.000000;;S;N;N;25.000000;100000.000000;10000.000000;10000.000000;15:00;50000.000000;0;Não há.;Fechamento;0;Fechamento;0;Dias Úteis;1;Fixa;1.000000;0.000000;0.000000;1% do PL ao ano;0.000000;Não há.;0;0.000000;Não há;Não há.;1.130000;2020-09-30;2021-09-30;www.safraasset.com.br;32232163.830000;4;12.730000;CDI;17.590000;0;2018-02-27;;;2.650000;;;;2021;2020;1012.890000;2.730000;0.000000;0.000000;0.000000;11.430000;15.000000;18.150000;1316.000000;1592.360000;A remuneração dos distribuidores, incluindo o DISTRIBUIDOR, consiste em um percentual da Taxa de Administração do FUNDO, negociado caso a caso com cada distribuidor. Tal remuneração é sempre abatida do valor da Taxa de Administração devida pelo FUNDO à ADMINISTRADORA e demais prestadores de serviços, não havendo qualquer pagamento adicional pelo FUNDO.;A distribuição é realizada, principalmente, pelo BANCO SAFRA S/A, instituição ligada à ADMINISTRADORA e à GESTORA, sendo que tal instituição oferta aos seus clientes, inclusive ao público alvo do FUNDO, preponderantemente, fundos geridos pela GESTORA ou por gestores ligados ao mesmo grupo econômico.;Vide acima.;8007725755;www.safraasset.com.br;
28.470.587/0001-11;VINCI MOSAICO INSTITUCIONAL FUNDO DE INVESTIMENTO DE AÇÕES;2021-09-30;VINCI MOSAICO INSTITUCIONAL FIA;www.bradescobemdtvm.com.br;O FUNDO destina-se ao público em geral.;Não há;O Fundo tem por objetivo proporcionar aos seus Cotistas rentabilidade por meio das oportunidades oferecidas preponderantemente pelo mercado de renda variável, não obstante, o Fundo poderá aproveitar oportunidades através de investimentos em outras classes de ativos financeiros disponíveis nos mercados de renda fixa, derivativos e cotas de Fundos de Investimento, negociados nos mercados interno.;De acordo com seu objetivo de investimento, o Fundo possui compromisso de concentração em renda variável e índices de ações, podendo incorrer também os seguintes fatores de risco: taxa de juros pós-fixadas, taxa de juros pré-fixadas, índices de preço e derivativos.;0.000000;33.000000;0.000000;;N;S;N;10.000000;500.000000;500.000000;500.000000;14:30;500.000000;0;;Fechamento;1;Fechamento;30;Dias Corridos;32;Fixa;1.967000;0.000000;0.000000;1,967% do patrimônio líquido ao ano.;0.000000;;1;5.000000;Para resgatar suas cotas do fundo, antes de decorridos 30 dias da data de aplicação, o investidor paga uma taxa de 5% do valor do resgate, que é deduzida diretamente do valor a ser recebido;;2.140000;2020-10-01;2021-09-30;www.bradescobemdtvm.com.br;1429178557.220000;4;67.040000;IBOVESPA;49.850000;1;2017-11-27;0;;;;;;2021;2020;1007.930000;1.400000;0.000000;5.000000;0.000000;19.410000;74.510000;137.430000;256.490000;473.080000;A remuneração dos distribuidores é paga pelo Fundo de parcela deduzida sua taxa de administração.;O processo de contratação dos distribuidores considera que estes podem ser indicados pelos gestores para seleção pela ADMINISTRADORA, tendo em vista a existência de Processo Interno de Seleção, Contratação e Monitoramento dos prestadores de serviços do Fundo.;O principal distribuidor do Fundo não oferta ao público alvo do Fundo, preponderantemente fundos geridos por um único gestor ou ainda por gestoras ligadas a um mesmo grupo econômico, sendo que não há garantia de total eliminação de conflitos de interesses na atuação dos distribuidores.;30038330;www.bradescobemdtvm.com.br;
28.470.590/0001-35;GARIN CICLICO LONG BIASED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-09-30;GARIN CICLICO LB FIM;www.btgpactual.com;O FUNDO destina-se a receber aplicações de investidores pessoas físicas e/ou jurídicas em geral, bem como de fundos de investimento.;não possui restrição para entrada de investidores.;O FUNDO tem como objetivo obter ganhos de capital mediante operações nos mercados de juros, câmbio, ações, commodities e dívida, utilizando-se dos instrumentos disponíveis tanto nos mercados à vista quanto nos mercados de derivativos. O FUNDO poderá se utilizar, entre outros, de mecanismos de hedge, operações de arbitragem e alavancagem para alcançar seus objetivos. A exposição do FUNDO dependerá, entre outros fatores, da liquidez e volatilidade dos mercados em que estiver atuando.;Os fundos multimercado devem possuir políticas de investimento que envolvam vários fatores de risco, sem o compromisso de concentração em nenhum fator em especial.;20.000000;50.000000;100.000000;;N;N;N;10.000000;1000.000000;300.000000;300.000000;15:40;1000.000000;;;Fechamento;0;Fechamento;9;Dias Corridos;10;Fixa;1.500000;;;1.50% do patrimônio líquido ao ano.;;;;;;25% sobre o que exceder 100% do índice CDI;5.040000;2020-07-01;2021-06-30;www.cvm.gov.br;98357938.330000;4;97.907450;CDI;13943.586939;0;2017-09-25;;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais. Houve mudança de indexador do fundo, de IBOVESPA FECHAMENTO para CDI, em 06/02/2020.;13943.586939;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1152.913437;32.436184;;;11.053429;31.470000;175.170000;323.080000;155.830000;287.430000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Fundos que não possuem obrigatoriamente o compromisso de concentração em nenhuma estratégia específica.
28.504.479/0001-12;ALFA ALASKA BLACK INSTITUCIONAL - FUNDO DE INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-09-30;ALFA ALASKA BLACK INSTITUCIONAL - FIC FI EM AÇÕES;www.alfanet.com.br;O fundo é destinado a receber aplicações de fundos de investimento e fundos de investimento em cotas de fundos de investimento administrados e/ou geridos pelo ADMINISTRADOR ou empresas do grupo, sendo regido por este regulamento e pelas disposições legais e regulamentares que lhe forem aplicáveis.;;O FUNDO tem como objetivo proporcionar aos seus cotistas ganhos de capital a médio e longo prazo, por meio do investimento de seus recursos primordialmente no mercado acionário, sem perseguir uma alta correlação com qualquer índice de ações específico disponível. O objetivo descrito não constitui garantia ou promessa de rentabilidade por parte do ADMINISTRADOR.;O FUNDO tem como característica aplicar, no mínimo, 95% de seu patrimônio líquido no Fundo Alaska Black Institucional Fundo de Investimento de Ações (CNPJ/MF: 26.673.556/0001-32), cujo principal fator de risco é a variação de preços do mercado acionário, que podem resultar em significativas perdas patrimoniais aos seus cotistas.;0.000000;0.000000;0.000000;;N;S;N;100.000000;25000.000000;25000.000000;25000.000000;14:00;25000.000000;30;30 dias corridos após a data da solicitação de resgate;Fechamento;1;Fechamento;0;Dias Úteis;24;Fixa;0.000000;0.000000;0.000000;;0.000000;;;;;Não há;0.470000;2020-10-01;2021-09-30;www.alfanet.com.br;1644861.930000;5;77.930000;Ibovespa*;19.240000;3;2017-03-21;;;;;;;2021;2020;931.640000;0.000000;0.000000;0.000000;;4.150000;16.680000;30.770000;314.320000;579.740000;Os fundos Administrados e Geridos pelo Banco Alfa de Investimento S.A., na sua maioria, são distribuídos por meio da sua rede de agências e canais eletrônicos (Principal Distribuidor). Eventualmente no caso de contratação de Distribuidores, a remuneração será negociada com base em percentuais da taxa de administração, cobrada pelos fundos de investimento, calculada em relação às aplicações mantidas pelos cotistas indicados pelo prestador de serviço e paga mensalmente.;O Distribuidor oferta aos próprios cotistas dos Fundos e a potenciais investidores, sendo estes, preponderantemente fundos de investimento por ele geridos.;Não há conflito de interesses entre as atividades do Administrador, do Distribuidor e dos demais prestadores de serviços do FUNDOS.;40043344;Sac/Ouvid(0800)7723343/7220140/7705244/7705140;
28.504.521/0001-03;ALFA SIRIUS - FUNDO DE INVESTIMENTO RENDA FIXA - CRÉDITO PRIVADO;2021-09-30;ALFA SIRIUS - FI RENDA FIXA - CRÉDITO PRIVADO;www.alfanet.com.br;O  fundo é constituído sob a forma de condomínio aberto, com prazo indeterminado de duração, destinado ao público em geral, sendo regido por este regulamento e pelas disposições legais e regulamentares que lhe forem aplicáveis.;;O objetivo principal do FUNDO é atuar no sentido de proporcionar aos seus cotistas a valorização de suas cotas, mediante aplicação em ativos financeiros e utilização de instrumentos derivativos, conforme estabelecido no regulamento do Fundo.;Tratando-se de um Fundo de Renda Fixa, a sua carteira deverá ser composta, em no mínimo 80%, por ativos financeiros relacionados diretamente, ou sintetizados via derivativos ao fator de risco de renda fixa, entendido como sendo a variação da taxa de juros doméstica, índices de preços, ou ambos, podendo assumir uma maior exposição em ativos financeiros de credito privado na busca da realização de seu objetivo;20.000000;100.000000;0.000000;;N;S;N;0.000000;1000.000000;1000.000000;1000.000000;15:30;1000.000000;0;U;Fechamento;0;Fechamento;0;Dias Úteis;1;Fixa;0.400000;0.000000;0.000000;;0.000000;;;;;Não há;0.440000;2020-10-01;2021-09-30;www.alfanet.com.br;177825959.730000;2;14.580000;CDI;13.430000;1;2017-03-24;;;;;;;2021;2020;1021.700000;4.600000;0.000000;0.000000;;4.260000;16.570000;30.560000;314.430000;579.950000;Os fundos Administrados e Geridos pelo Banco Alfa de Investimento S.A., na sua maioria, são distribuídos por meio da sua rede de agências e canais eletrônicos (Principal Distribuidor). Eventualmente no caso de contratação de Distribuidores, a remuneração será negociada com base em percentuais da taxa de administração, cobrada pelos fundos de investimento, calculada em relação às aplicações mantidas pelos cotistas indicados pelo prestador de serviço e paga mensalmente.;O Distribuidor oferta aos próprios cotistas dos Fundos e a potenciais investidores, sendo estes, preponderantemente fundos de investimento por ele geridos.;Não há conflito de interesses entre as atividades do Administrador, do Distribuidor e dos demais prestadores de serviços do FUNDOS.;40043344;Sac/Ouvid(0800)7723343/7220140/7705244/7705140;
28.515.850/0001-41;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA CREDITO PRIVADO CAIXA CENTRAL;2021-09-30;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA CREDITO PRIVADO CAIXA CENTRAL;wwwbradescocombr;FUNDO destina-se a um grupo restrito de investidores pertencentes a um determinado grupo empresarial e autorizados pelo Administrador;-;O FUNDO tem por objetivo proporcionar aos seus cotistas rentabilidade através das oportunidades oferecidas, preponderantemente, pelos mercados domésticos de taxa de juros pós- fixadas, pré-fixadas e índices de preço, incluindo estratégias de alocação em ativos financeiros de emissão privada, mas excluindo aquelas que impliquem risco de moeda estrangeira ou de renda variável A rentabilidade do Fundo variará conforme o comportamento da variação dos preços dos ativos financeiros e modalidades operacionais em carteira, sendo também impactada pelos custos e despesas do FUNDO e pela taxa de administração.;O FUNDO pretende atingir seu objetivo através da aplicação em cotas de fundos de investimento;0.000000;100.000000;0.000000;;N;S;N;10.000000;0.000000;0.000000;0.000000;16:30;0.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Variável;0.000000;0.070000;0.090000;Pela prestação dos serviços de administração do FUNDO, que incluem a gestão da carteira, as atividades de tesouraria e de controle e processamento dos ativos financeiros, a distribuição de cotas e a escrituração da emissão e resgate de cotas e pela prestação do serviço de custódia, o FUNDO pagará 0,09% a.a até R$150.000.000,00 e 0,07% a.a. acima de R$150.000.000,00.;0.000000;;0;0.000000;;;0.120000;2020-10-01;2021-09-30;wwwbradescocombr;122102824.540000;1;20.820000;CDI;21.390000;0;2017-09-05;0;;0.000000;;;;2021;2020;1019.770000;4.190000;0.000000;0.000000;0.000000;1.780000;4.520000;8.340000;326.480000;602.170000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor dos fundos sob administração do Bradesco é o próprio Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
28.515.874/0001-09;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA ALOCAÇÃO DINÂMICA;2021-09-30;BRADESCO FIC FI RF ALOCAÇÃO DINÂMICA;wwwbradescocombr;O FUNDO destina-se a Entidades Abertas e Fechadas de Previdência Complementar, regimes próprios de Previdência Social instituídos pela União, Estados, Distrito Federal e Municípios, clientes Corporate e/ou Fundos de Investimento e Carteiras Administradas desses clientes;-;FUNDO tem por objetivo proporcionar aos seus Cotistas rentabilidade que busque superar a variação do IPCA, por meio das oportunidades oferecidas pelos mercados domésticos de taxa de juros pós-fixadas e pré-fixadas, e índices de preço, excluindo estratégias que impliquem risco de moeda estrangeira ou de renda variável.;O FUNDO pretende atingir seu objetivo através da aplicação em cotas de fundos de investimento;0.000000;50.000000;0.000000;;N;S;N;100.000000;50000.000000;1000.000000;1000.000000;16:00;1000.000000;0;;Fechamento;0;Fechamento;3;Dias Úteis;4;Fixa;0.400000;0.000000;0.000000;Pela prestação dos serviços de administração do FUNDO, que incluem a gestão da carteira, as atividades de tesouraria e de controle e processamento dos ativos financeiros, a distribuição de cotas e a escrituração da emissão e resgate de cotas, o FUNDO pagará o percentual anual de 0,40% (quarenta centésimos por cento) sobre o valor de seu Patrimônio Líquido.;0.000000;;0;0.000000;;;0.470000;2020-10-01;2021-09-30;wwwbradescocombr;1272446776.140000;2;26.750000;IPCA;20.640000;1;2017-12-04;0;;0.000000;;;;2021;2020;1038.690000;8.210000;0.000000;0.000000;0.000000;4.710000;18.240000;33.630000;312.760000;576.880000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor dos fundos sob administração do Bradesco é o próprio Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
28.515.917/0001-48;BRADESCO FIC DE FI RENDA FIXA CRÉDITO PRIVADO CORPORATIVO INVESTIMENTO NO EXTERIOR;2021-09-30;BRADESCO FIC FIRF CRED PRIV CORPORATIVO IE;wwwbradescocombr;O FUNDO destina-se à clientes Pessoa Física e/ou Jurídica, Fundos de Investimento, Fundos de Investimento em Cotas e Carteiras Administradas administrados pelo Banco Bradesco S.A. ou empresas do Grupo Bradesco, considerados investidores qualificados nos termos do Artigo 9-B da Instrução CVM no 539/13, denominados (COTISTAS).;-;O FUNDO tem por objetivo buscar retorno aos seus COTISTAS através de investimentos em cotas de fundos de investimento ou cotas de fundos de investimento em cotas de fundos de investimento (FUNDOS INVESTIDOS), que investem em ativos financeiros disponíveis nos mercados de renda fixa, derivativos e cotas de fundos de investimento, negociados nos mercados interno e externo, sendo vedada exposição de renda variável e alavancagem.;O FUNDO pretende atingir seu objetivo através da aplicação em cotas de fundos de investimento.;100.000000;100.000000;100.000000;;N;S;N;100.000000;100.000000;100.000000;100.000000;15:00;100.000000;0;;Fechamento;0;Fechamento;4;Dias Úteis;5;Fixa;0.700000;0.000000;0.000000;Pela prestação dos serviços de administração do FUNDO, que incluem a gestão da carteira, as atividades de tesouraria e de controle e processamento dos ativos financeiros, a distribuição de cotas e a escrituração da emissão e resgate de cotas, o FUNDO pagará o percentual anual fixo de 0,70% (setenta centésimos por cento) sobre o valor do Patrimônio Líquido do FUNDO.;0.000000;;0;0.000000;;;0.640000;2020-10-01;2021-09-30;wwwbradescocombr;63620208.640000;3;24.310000;CDI;18.210000;0;2017-11-27;0;;0.000000;;;;2021;2020;1039.080000;8.290000;0.000000;0.000000;0.000000;8.980000;23.740000;43.790000;307.260000;566.720000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor dos fundos sob administração do Bradesco é o próprio Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
