TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
CLASSES - FIF;04.237.569/0001-26;;BRADESCO FIF - CLASSE DE  INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI SAFIRA - RESP LTDA;2025-08-31;Títulos de crédito privado;0.02
CLASSES - FIF;04.237.569/0001-26;;BRADESCO FIF - CLASSE DE  INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI SAFIRA - RESP LTDA;2025-08-31;Títulos públicos federais;37.61
CLASSES - FIF;04.237.578/0001-17;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES BRILHANTE - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;0.00
CLASSES - FIF;04.237.578/0001-17;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES BRILHANTE - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;32.47
CLASSES - FIF;04.237.578/0001-17;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES BRILHANTE - RESP LIMITADA;2025-08-31;Títulos públicos federais;62.45
CLASSES - FIF;04.237.583/0001-20;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI PLATINUM - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;4.35
CLASSES - FIF;04.237.583/0001-20;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI PLATINUM - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;54.79
CLASSES - FIF;04.237.583/0001-20;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI PLATINUM - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;0.02
CLASSES - FIF;04.237.583/0001-20;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI PLATINUM - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;39.24
CLASSES - FIF;04.240.128/0001-83;;TIVIO INSTITUCIONAL 15 FIF - CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;12.71
CLASSES - FIF;04.240.128/0001-83;;TIVIO INSTITUCIONAL 15 FIF - CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;24.06
CLASSES - FIF;04.240.128/0001-83;;TIVIO INSTITUCIONAL 15 FIF - CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;15.20
CLASSES - FIF;04.240.128/0001-83;;TIVIO INSTITUCIONAL 15 FIF - CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA;2025-08-31;Títulos de crédito privado;44.03
CLASSES - FIF;04.240.128/0001-83;;TIVIO INSTITUCIONAL 15 FIF - CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA;2025-08-31;Títulos públicos federais;3.86
CLASSES - FIF;04.244.149/0001-77;;BRADESCO FIF - CIC DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL - RESP LIMITADA;2025-08-31;Derivativos;99.86
CLASSES - FIF;04.244.149/0001-77;;BRADESCO FIF - CIC DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;11.20
CLASSES - FIF;04.244.149/0001-77;;BRADESCO FIF - CIC DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL - RESP LIMITADA;2025-08-31;Títulos públicos federais;88.59
CLASSES - FIF;04.253.078/0001-79;;BRAM FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI RUBI - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;4.73
CLASSES - FIF;04.253.078/0001-79;;BRAM FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI RUBI - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;57.51
CLASSES - FIF;04.253.078/0001-79;;BRAM FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI RUBI - RESP LIMITADA;2025-08-31;Títulos de crédito privado;0.02
CLASSES - FIF;04.253.078/0001-79;;BRAM FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI RUBI - RESP LIMITADA;2025-08-31;Títulos públicos federais;37.58
CLASSES - FIF;04.277.488/0001-50;;VERT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;98.79
CLASSES - FIF;04.277.488/0001-50;;VERT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.32
CLASSES - FIF;04.277.488/0001-50;;VERT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;0.80
CLASSES - FIF;04.299.610/0001-99;;CS EVOLUTION DI PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-08-31;Outras Cotas de Fundos de Investimento;100.03
CLASSES - FIF;04.299.610/0001-99;;CS EVOLUTION DI PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-08-31;Outros;0.00
CLASSES - FIF;04.310.455/0001-64;;VERT 14 FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;97.61
CLASSES - FIF;04.310.455/0001-64;;VERT 14 FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.66
CLASSES - FIF;04.310.455/0001-64;;VERT 14 FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-08-31;Títulos públicos federais;1.65
CLASSES - FIF;04.353.257/0001-88;;SÃO PEDRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-08-31;Acões;83.01
CLASSES - FIF;04.353.257/0001-88;;SÃO PEDRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de Fundos de Investimento 555;7.40
CLASSES - FIF;04.353.257/0001-88;;SÃO PEDRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-08-31;Depósito a prazo e outros títulos de instituições financeiras;8.25
CLASSES - FIF;04.353.257/0001-88;;SÃO PEDRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-08-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;04.353.257/0001-88;;SÃO PEDRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-08-31;Títulos Públicos federais;0.00
CLASSES - FIF;04.437.609/0001-83;;BRADESCO H FIF - CIC RF CRÉDITO PRIV LP PRIVATE PERFORMANCE - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;2.79
CLASSES - FIF;04.437.609/0001-83;;BRADESCO H FIF - CIC RF CRÉDITO PRIV LP PRIVATE PERFORMANCE - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;30.81
CLASSES - FIF;04.437.609/0001-83;;BRADESCO H FIF - CIC RF CRÉDITO PRIV LP PRIVATE PERFORMANCE - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;26.29
CLASSES - FIF;04.437.609/0001-83;;BRADESCO H FIF - CIC RF CRÉDITO PRIV LP PRIVATE PERFORMANCE - RESP LIMITADA;2025-08-31;Títulos de crédito privado;35.41
CLASSES - FIF;04.437.609/0001-83;;BRADESCO H FIF - CIC RF CRÉDITO PRIV LP PRIVATE PERFORMANCE - RESP LIMITADA;2025-08-31;Títulos públicos federais;4.73
CLASSES - FIF;04.443.397/0001-47;;BRAM FIF - CLASSE DE INVESTIMENTO CAMBIAL DÓLAR - RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;99.78
CLASSES - FIF;04.443.397/0001-47;;BRAM FIF - CLASSE DE INVESTIMENTO CAMBIAL DÓLAR - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;11.19
CLASSES - FIF;04.443.397/0001-47;;BRAM FIF - CLASSE DE INVESTIMENTO CAMBIAL DÓLAR - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;88.53
CLASSES - FIF;04.520.220/0001-05;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 30.000 - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;4.73
CLASSES - FIF;04.520.220/0001-05;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 30.000 - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;57.56
CLASSES - FIF;04.520.220/0001-05;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 30.000 - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;0.02
CLASSES - FIF;04.520.220/0001-05;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 30.000 - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;37.61
CLASSES - FIF;04.570.232/0001-36;;MB MATIC RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO  FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;38.00
CLASSES - FIF;04.570.232/0001-36;;MB MATIC RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO  FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;5.95
CLASSES - FIF;04.570.232/0001-36;;MB MATIC RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO  FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;56.22
CLASSES - FIF;04.820.026/0001-37;;ICATU VANGUARDA MULTIESTRATÉGIA MODERADO FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-08-31;Ações;12.38
CLASSES - FIF;04.820.026/0001-37;;ICATU VANGUARDA MULTIESTRATÉGIA MODERADO FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;20.78
CLASSES - FIF;04.820.026/0001-37;;ICATU VANGUARDA MULTIESTRATÉGIA MODERADO FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;7.10
CLASSES - FIF;04.820.026/0001-37;;ICATU VANGUARDA MULTIESTRATÉGIA MODERADO FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-08-31;Títulos de crédito privado;8.88
CLASSES - FIF;04.820.026/0001-37;;ICATU VANGUARDA MULTIESTRATÉGIA MODERADO FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-08-31;Títulos públicos federais;41.18
CLASSES - FIF;04.823.412/0001-82;;BRADESCO H FIF - CIC RF CURTO PRAZO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;0.00
CLASSES - FIF;04.823.412/0001-82;;BRADESCO H FIF - CIC RF CURTO PRAZO - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;0.00
CLASSES - FIF;04.823.412/0001-82;;BRADESCO H FIF - CIC RF CURTO PRAZO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;100.05
CLASSES - FIF;04.823.412/0001-82;;BRADESCO H FIF - CIC RF CURTO PRAZO - RESP LIMITADA;2025-08-31;Títulos de crédito privado;0.00
CLASSES - FIF;04.823.412/0001-82;;BRADESCO H FIF - CIC RF CURTO PRAZO - RESP LIMITADA;2025-08-31;Títulos públicos federais;0.00
CLASSES - FIF;04.828.795/0001-81;;BANRISUL FOCO IMA G FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITAD;2025-08-31;OPERAÇÕES COMPROMISSADAS LASTREADAS EM TÍTULOS PÚBLICOS FEDERAIS;11.30
CLASSES - FIF;04.828.795/0001-81;;BANRISUL FOCO IMA G FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITAD;2025-08-31;OUTROS;10.61
CLASSES - FIF;04.828.795/0001-81;;BANRISUL FOCO IMA G FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITAD;2025-08-31;TÍTULOS PÚBLICOS FEDERAIS;88.71
CLASSES - FIF;04.830.483/0001-02;;BRADESCO PRIVATE FIF - CIC MULTIMERCADO MULTIESTRATÉGIA PLUS -RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;99.98
CLASSES - FIF;04.831.907/0001-53;;BRADESCO REFERENCIADA DI SKY FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;1.90
CLASSES - FIF;04.831.907/0001-53;;BRADESCO REFERENCIADA DI SKY FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;26.95
CLASSES - FIF;04.831.907/0001-53;;BRADESCO REFERENCIADA DI SKY FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;45.09
CLASSES - FIF;04.831.907/0001-53;;BRADESCO REFERENCIADA DI SKY FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;11.13
CLASSES - FIF;04.831.907/0001-53;;BRADESCO REFERENCIADA DI SKY FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;14.97
CLASSES - FIF;04.839.017/0001-98;;SULAMÉRICA EXCLUSIVE FIF RENDA FIXA REFERENCIADO DI DE RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de Fundo;0.00
CLASSES - FIF;04.839.017/0001-98;;SULAMÉRICA EXCLUSIVE FIF RENDA FIXA REFERENCIADO DI DE RESPONSABILIDADE LIMITADA;2025-08-31;Op. Compromissadas lastreadas em títulos públicos;0.00
CLASSES - FIF;04.839.017/0001-98;;SULAMÉRICA EXCLUSIVE FIF RENDA FIXA REFERENCIADO DI DE RESPONSABILIDADE LIMITADA;2025-08-31;Outros;36.44
CLASSES - FIF;04.839.017/0001-98;;SULAMÉRICA EXCLUSIVE FIF RENDA FIXA REFERENCIADO DI DE RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;0.00
CLASSES - FIF;04.839.017/0001-98;;SULAMÉRICA EXCLUSIVE FIF RENDA FIXA REFERENCIADO DI DE RESPONSABILIDADE LIMITADA;2025-08-31;Títulos público federais;63.56
CLASSES - FIF;04.841.745/0001-34;;BRAM PRIVATE FIF - CLASSE DE INVESTIMENTO MULTIMERCADO MULTIESTRATÉGIA - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;9.61
CLASSES - FIF;04.841.745/0001-34;;BRAM PRIVATE FIF - CLASSE DE INVESTIMENTO MULTIMERCADO MULTIESTRATÉGIA - RESP LIMITADA;2025-08-31;Títulos públicos federais;89.89
CLASSES - FIF;04.875.006/0001-63;;BRAM IQ FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;1.47
CLASSES - FIF;04.875.006/0001-63;;BRAM IQ FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;45.59
CLASSES - FIF;04.875.006/0001-63;;BRAM IQ FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;26.03
CLASSES - FIF;04.875.006/0001-63;;BRAM IQ FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;25.54
CLASSES - FIF;04.875.006/0001-63;;BRAM IQ FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;1.00
CLASSES - FIF;04.875.166/0001-02;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL DÓLAR TOP - RESP LIMITADA;2025-08-31;Derivativos;99.80
CLASSES - FIF;04.875.166/0001-02;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL DÓLAR TOP - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;11.19
CLASSES - FIF;04.875.166/0001-02;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL DÓLAR TOP - RESP LIMITADA;2025-08-31;Títulos públicos federais;88.54
CLASSES - FIF;04.882.617/0001-39;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES VALE - RESPONSABILIDADE LIMITADA;2025-08-31;Ações;96.36
CLASSES - FIF;04.882.617/0001-39;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES VALE - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;0.41
CLASSES - FIF;04.884.567/0001-29;;BRADESCO BA FIF - CLASSE DE INVESTIMENTO EM AÇÕES VALE -RESP LIMITADA;2025-08-31;Ações;95.73
CLASSES - FIF;04.892.107/0001-42;;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM AÇÕES VALE DO RIO DOCE - RESP LIMITADA;2025-08-31;Ações;96.36
CLASSES - FIF;04.892.107/0001-42;;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM AÇÕES VALE DO RIO DOCE - RESP LIMITADA;2025-08-31;Títulos públicos federais;0.26
CLASSES - FIF;04.899.128/0001-90;;SULAMÉRICA EXCELLENCE FIF RENDA FIXA CRÉDITO PRIVADO DE RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de Fundo;3.41
CLASSES - FIF;04.899.128/0001-90;;SULAMÉRICA EXCELLENCE FIF RENDA FIXA CRÉDITO PRIVADO DE RESPONSABILIDADE LIMITADA;2025-08-31;Op. Compromissadas lastreadas em títulos públicos;0.00
CLASSES - FIF;04.899.128/0001-90;;SULAMÉRICA EXCELLENCE FIF RENDA FIXA CRÉDITO PRIVADO DE RESPONSABILIDADE LIMITADA;2025-08-31;Outros;18.13
CLASSES - FIF;04.899.128/0001-90;;SULAMÉRICA EXCELLENCE FIF RENDA FIXA CRÉDITO PRIVADO DE RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;75.41
CLASSES - FIF;04.899.128/0001-90;;SULAMÉRICA EXCELLENCE FIF RENDA FIXA CRÉDITO PRIVADO DE RESPONSABILIDADE LIMITADA;2025-08-31;Títulos público federais;3.05
CLASSES - FIF;05.084.425/0001-40;;BRADESCO EMPRESAS FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;96.15
CLASSES - FIF;05.084.445/0001-10;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MULTI-ÍNDICES LONGO PRAZO -RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;19.99
CLASSES - FIF;05.084.445/0001-10;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MULTI-ÍNDICES LONGO PRAZO -RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;25.74
CLASSES - FIF;05.084.445/0001-10;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MULTI-ÍNDICES LONGO PRAZO -RESP LIMITADA;2025-08-31;Derivativos;9.24
CLASSES - FIF;05.084.445/0001-10;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MULTI-ÍNDICES LONGO PRAZO -RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;16.57
CLASSES - FIF;05.084.445/0001-10;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MULTI-ÍNDICES LONGO PRAZO -RESP LIMITADA;2025-08-31;Títulos públicos federais;37.99
CLASSES - FIF;05.207.090/0001-00;;BRAM H CASH II FI FINANCEIRO - CI RF REFERENCIADA DI - RESP LIMITADA;2025-08-31;Títulos públicos federais;99.29
CLASSES - FIF;05.222.509/0001-00;;BRADESCO PRIME FUNDO DE INVESTIMENTO FINANCEIRO - CIC CAMBIAL DÓLAR - RESP LIMITADA;2025-08-31;Derivativos;99.75
CLASSES - FIF;05.222.509/0001-00;;BRADESCO PRIME FUNDO DE INVESTIMENTO FINANCEIRO - CIC CAMBIAL DÓLAR - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;10.93
CLASSES - FIF;05.222.509/0001-00;;BRADESCO PRIME FUNDO DE INVESTIMENTO FINANCEIRO - CIC CAMBIAL DÓLAR - RESP LIMITADA;2025-08-31;Títulos públicos federais;89.19
CLASSES - FIF;05.222.510/0001-27;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;4.53
CLASSES - FIF;05.222.510/0001-27;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;55.12
CLASSES - FIF;05.222.510/0001-27;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;0.02
CLASSES - FIF;05.222.510/0001-27;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;36.02
CLASSES - FIF;05.222.533/0001-31;;BRADESCO PRIME FIF - CIC RENDA FIXA MULTI-ÍNDICES LONGO PRAZO - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;19.98
CLASSES - FIF;05.222.533/0001-31;;BRADESCO PRIME FIF - CIC RENDA FIXA MULTI-ÍNDICES LONGO PRAZO - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;25.74
CLASSES - FIF;05.222.533/0001-31;;BRADESCO PRIME FIF - CIC RENDA FIXA MULTI-ÍNDICES LONGO PRAZO - RESP LIMITADA;2025-08-31;Derivativos;9.23
CLASSES - FIF;05.222.533/0001-31;;BRADESCO PRIME FIF - CIC RENDA FIXA MULTI-ÍNDICES LONGO PRAZO - RESP LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;16.57
CLASSES - FIF;05.222.533/0001-31;;BRADESCO PRIME FIF - CIC RENDA FIXA MULTI-ÍNDICES LONGO PRAZO - RESP LIMITADA;2025-08-31;Títulos públicos federais;37.98
CLASSES - FIF;05.222.536/0001-75;;BRADESCO PRIME FIF - CIC MULTI - RESP LIMITADA;2025-08-31;Cotas de fundos de investimento 409;100.05
CLASSES - FIF;05.222.538/0001-64;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI PLUS -  RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;0.96
CLASSES - FIF;05.222.538/0001-64;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI PLUS -  RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;17.21
CLASSES - FIF;05.222.538/0001-64;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI PLUS -  RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;46.97
CLASSES - FIF;05.222.538/0001-64;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI PLUS -  RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;7.08
CLASSES - FIF;05.222.538/0001-64;;BRADESCO PRIME FIF - CIC RENDA FIXA REFERENCIADA DI PLUS -  RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;25.39
CLASSES - FIF;05.222.545/0001-66;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA PLUS - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;17.12
CLASSES - FIF;05.222.545/0001-66;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA PLUS - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;23.05
CLASSES - FIF;05.222.545/0001-66;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA PLUS - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;23.29
CLASSES - FIF;05.222.545/0001-66;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA PLUS - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos de crédito privado;0.90
CLASSES - FIF;05.222.545/0001-66;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA PLUS - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;32.56
CLASSES - FIF;05.222.547/0001-55;;BRADESCO PRIME FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Cotas de fundos de investimento 409;19.06
CLASSES - FIF;05.222.547/0001-55;;BRADESCO PRIME FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;23.67
CLASSES - FIF;05.222.547/0001-55;;BRADESCO PRIME FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Derivativos;-7.95
CLASSES - FIF;05.222.547/0001-55;;BRADESCO PRIME FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Operações compromissadas lastreadas em títulos públicos federais;21.25
CLASSES - FIF;05.222.547/0001-55;;BRADESCO PRIME FIF - CIC RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;Títulos públicos federais;31.52
CLASSES - FIF;05.231.773/0001-00;;BRAM MULTI-ÍNDICES FI FINANCEIRO - CI RF - RESP LIMITADA;2025-08-31;Depósitos a prazo e outros títulos de instituições financeiras;34.88
CLASSES - FIF;05.231.773/0001-00;;BRAM MULTI-ÍNDICES FI FINANCEIRO - CI RF - RESP LIMITADA;2025-08-31;Derivativos;9.23
