CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
12.078.239/0001-63;R&C PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;2017-10-31;R&C PLUS FI MULTIMERCADO;http://www.bnymellon.com.br/sf;O FUNDO tem como público alvo restrito a um determinado grupo de investidores em geral que buscam alcançar desempenho superior à variação da taxa de juros do Depósito Interfinanceiro-DI.;;buscar proporcionar rentabilidade aos cotistas, por meio da aplicação dos seus recursos em diversas classes de ativos financeiros e modalidades operacionais, inclusive ativos e valores mobiliários de renda variável, de forma a alcançar desempenho superior à variação da taxa de juros do Depósito Interfinanceiro - DI, divulgadas pela câmara de Custódia e Liquidação - CETIP. Os Fundos de investimentos procuram agregar valor aos respectivos patrimônios mediante a utilização de estratégia de investimentos diversificada que envolve vários fatores de risco, sem o compromisso de concentração em nenhum ativo ou fator de risco em especial e com utilização de operações em mercado de derivativos, tanto para fins de proteção e/ou posicionamento quanto para alavancagem de suas respectivas carteiras de investimentos.;A política de investimento do FUNDO consiste em manter os recursos do FUNDO aplicados nos seguintes ativos e modalidades operacionais, observados os critérios de diversificação e concentração e demais disposições estabelecidas no Regulamento do FUNDO.;20.000000;50.000000;999.000000;;N;S;S;10.000000;10000.000000;1000.000000;1000.000000;14:00;0.000000;0;;Fechamento;0;Fechamento;0;Dias Úteis;1;Variável;;2.000000;2.500000;;0.000000;;0;0.000000;Não há.;10,00% do que exceder 100,00% do CDI.;4.930000;2016-11-01;2017-10-31;http://www.bnymellon.com.br/sf;1380426.875000;5;415.640000;CDI;69.890000;1;2010-07-08;;;;;;;2017;2016;881.070000;0.000000;;;;80.370000;171.670000;317.110000;159.330000;293.400000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Não;;8007253219;21 3219-2600, 0800-7253219 ou sac@bnymellon.com.br;
12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2017-10-31;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;www.bradescobemdtvm.com.br;FUNDO é destinado a receber aplicações exclusivamente dos fundos de investimento e fundos de investimento em cotas de fundos de investimento geridos pela Gestora, abaixo qualificada, enquadrados ou não como investidores qualificados.;Não há;O FUNDO tem por objetivo buscar retorno aos seus Cotistas através de investimentos em diversas classes de ativos financeiros disponíveis nos mercados de renda fixa, renda variável, cambial, derivativos e cotas de fundos de investimento, negociados nos mercados interno e externo, sem o compromisso de concentração em nenhuma classe específica.;De acordo com seu objetivo de investimento, o FUNDO não possui compromisso de concentração em nenhum fator de risco específico, sendo assim, poderá incorrer nos seguintes fatores de risco: taxa de juros pós-fixadas, taxa de juros pré-fixadas, índices de preço, índices de ações, variação cambial, derivativos e renda variável.;20.000000;50.000000;9999.000000;;N;N;S;20.000000;0.000000;0.000000;0.000000;15:30;0.000000;0;;Fechamento;0;Fechamento;0;Dias Úteis;1;Variável;0.000000;0.000000;0.200000;A taxa de administração pode variar de 0,00% a 0,20% do patrimônio líquido ao ano.;0.000000;;0;0.000000;;Não há.;0.980000;2016-11-01;2017-10-31;www.bradescobemdtvm.com.br;4291818373.329910;5;182.760000;CDI;68.070000;0;2010-08-30;0;;;;;;2017;2016;1273.430000;58.000000;0.000000;0.000000;0.000000;17.450000;33.880000;62.480000;297.120000;548.030000;A remuneração dos distribuidores é paga pelo Fundo de parcela deduzida sua taxa de administração;O processo de contratação dos distribuidores considera que estes podem ser indicados pelos gestores para seleção pela ADMINISTRADORA, tendo em vista a existência de Processo Interno de Seleção, Contratação e Monitoramento dos prestadores de serviços do Fundo.;O principal distribuidor do Fundo não oferta ao público alvo do Fundo, preponderantemente fundos geridos por um único gestor ou ainda por gestoras ligadas a um mesmo grupo econômico, sendo que não há garantia de total eliminação de conflitos de interesses na atuação dos distribuidores.;30038330;www.bradescobemdtvm.com.br;
12.085.947/0001-21;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MACRO;2017-10-31;BRADESCO H FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO MACRO;www.bradesco.com.br;O fundo é destinado a investidores que pretendam: buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI) e que sejam investidores em geral, que façam parte de todos os segmentos comerciais a critério do Administrador.;-;Buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI), publicado e divulgado pela Anbima. A rentabilidade do fundo variará conforme o patamar das taxas de juros praticadas pelo mercado ou comportamento do CDI, sendo também impactada pelos custos e despesas do fundo e da taxa deadministração.;Para atingir o seu objetivo, o fundo investe seus recursos em uma carteira de ativos financeiros que envolva vários fatores de risco, inclusive de renda variável, sem o compromisso de concentração em nenhum fator em especial ou em fatores diferentes da variação das taxas de juros doméstica, índices de inflação, índices de ações e preços de ações, incluindo aqueles emitidos e/ou negociados, direta ou indiretamente, no exterior.;20.000000;50.000000;1000.000000;;S;N;S;10.000000;3000000.000000;1000000.000000;1000.000000;16:30;1000.000000;0;;Fechamento;0;Fechamento;0;Dias Úteis;1;Fixa;1.500000;0.000000;0.000000;1,5% do patrimônio líquido ao ano.;0.000000;;0;0.000000;;20,00% sobre o que exceder a variacao de 100,00% do CDITaxa total;1.730000;2016-11-01;2017-10-31;www.bradesco.com.br;2611920934.391960;3;72.820000;CDI;68.070000;0;2011-03-31;0;;0.000000;;;;2017;2016;1147.050000;31.190000;0.000000;0.000000;0.000000;26.110000;60.960000;112.440000;270.040000;498.070000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos.  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do Bradesco.Distribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor.  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco.;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management S.A. DTVM, Bradesco Corretora CTVM e Ágora CTVM. ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador.;30038330;;
12.086.151/0001-93;BRAM H FUNDO DE INVESTIMENTO EM AÇÕES IBOVESPA GESTÃO;2017-10-31;BRAM H FUNDO DE INVESTIMENTO EM AÇÕES IBOVESPA GESTÃO;www.bradesco.com.br;O fundo é destinado a investidores que pretendam: DIVERSIFICAR SEUS INVESTIMENTOS POR MEIO DE UMFUNDO DE ACOES.;-;Aplicar seus recursos em uma carteira de ativos financeiros que reflitam o comportamento da carteira teórica do Ibovespa.  A rentabilidade variará conforme patamar do Ibovespa, sendo também impactada pelos custos, despesas etaxa de administração;Para atingir seu objetivo, o fundo investe seus recursos em ações que compões o índice Bovespa, buscando acompanhar seu desempenho.;0.000000;33.000000;0.000000;;S;S;N;10.000000;1.000000;1.000000;1.000000;16:00;1.000000;0;;Fechamento;0;Fechamento;0;Dias Úteis;1;Fixa;0.000000;0.000000;0.000000;0;0.000000;0;0;0.000000;;Não há.;0.460000;2016-11-01;2017-10-31;www.bradesco.com.br;99370844.102953;5;27.370000;IBOVESPA;21.910000;3;2011-09-01;0;;0.000000;;;;2017;2016;1001.380000;0.240000;0.000000;0.000000;0.000000;1.460000;17.560000;32.380000;313.440000;578.130000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos.  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do Bradesco.Distribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor.  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco.;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management S.A. DTVM, Bradesco Corretora CTVM e Ágora CTVM. ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador.;30038330;;
12.088.861/0001-52;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE SRI 20;2017-10-31;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO PERFORMANCE SRI 20;www.bradesco.com.br;O fundo é destinado a investidores que pretendam: buscar rentabilidade que supere a variação verificada peloCertificado de Depósito Interbancário (CDI) e que sejam investidores em geral que façam parte de todos ossegmentos comerciais a critério do Administrador, que buscam a valorização de suas cotas no longo prazo.;-;Buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI), publicado edivulgado pela Anbima, observando, ainda, que a rentabilidade será também impactada pelos custos e despesas dofundo e da taxa de administração.;Para atingir o seu objetivo, o fundo investe, no mínimo 80% de seus recursos, em ativos financeiros de renda fixarelacionados diretamente, ou sintetizados via derivativos, às taxas de juros doméstica e/ou índice de preços,excluindo-se estratégias que impliquem em risco de moeda estrangeira ou de renda variável.;0.000000;100.000000;0.000000;;N;S;N;10.000000;5000000.000000;1000.000000;1000.000000;15:00;500.000000;0;;Fechamento;0;Fechamento;19;Dias Úteis;20;Fixa;0.000000;0.000000;0.000000;0,25% do patrimônio líquido ao ano;0.000000;0;0;0.000000;;20,00% sobre o que exceder a variacao de 100,00% do CDI;0.310000;2016-11-01;2017-10-31;www.bradesco.com.br;175507483.380000;3;71.120000;CDI;68.070000;0;2011-10-13;0;;0.000000;;;;2017;2016;1025.400000;5.390000;0.000000;0.000000;0.000000;0.800000;12.040000;22.210000;318.960000;588.300000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos.  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do Bradesco.Distribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor.  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco.;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management S.A. DTVM, Bradesco Corretora CTVM e Ágora CTVM. ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador.;30038330;;
12.092.501/0001-24;BRADESCO H FICFI RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO NOVO EXECUTIVO;2017-10-31;BRADESCO H FICFI RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO NOVO EXECUTIVO;www.bradesco.com.br;O fundo é destinado a investidores que pretendam: buscar rentabilidade que acompanhe a variação verificada pelo Certificado de Depósito Interbancário (CDI) e que sejam investidores em geral, que façam parte dos segmentos comerciais definidos pelo Administrador.;-;Buscar rentabilidade que acompanhe a variação verificada pelo Certificado de Depósito Interbancário (CDI). A rentabilidade do fundo variará conforme o patamar das taxas de juros praticadas pelo mercado ou comportamento do CDI, publicado e divulgado pela Anbima, sendo também impactada pelos custos e despesas do fundo e da taxa deadministração.;Para atingir o seu objetivo, o fundo investe no mínimo 95% (noventa e cinco por cento) de seus recursos em cotas de fundos de investimento e em cotas de fundos de investimento em cotas de fundos de investimento classificados, nos termos da legislação aplicável, como fundos Referenciados DI, que, por sua vez, possuem uma carteiracomposta por títulos públicos federais e títulos privados.;0.000000;100.000000;0.000000;;S;S;N;100.000000;2000000.000000;1000.000000;1000.000000;21:00;500.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;0.500000;0.000000;0.000000;0,5% do patrimônio líquido ao ano.;0.000000;;0;0.000000;;Não há.;0.240000;2016-11-01;2017-10-31;www.bradesco.com.br;1217981813.405880;2;67.340000;CDI;68.070000;0;2011-10-03;0;;0.000000;;;;2017;2016;1024.270000;5.150000;0.000000;0.000000;0.000000;0.610000;9.750000;17.980000;321.250000;592.530000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos.  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do Bradesco.Distribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor.  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco.;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management S.A. DTVM, Bradesco Corretora CTVM e Ágora CTVM. ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador.;30038330;;
12.092.694/0001-13;BRADESCO PRIME H FICFI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE 20;2017-10-31;BRADESCO PRIME H FICFI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE 20;www.bradesco.com.br;O fundo é destinado a investidores que pretendam: buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI) e que sejam investidores em geral, que façam parte de todos os segmentos comerciais a critério do Administrador, que buscam a valorização de suas cotas no longo prazo.;-;Buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI). A rentabilidade do fundo variará conforme o patamar das taxas de juros praticadas pelo mercado ou comportamento do CDI, sendo também impactada pelos custos, despesas e taxa de administração do fundo.;Para atingir o seu objetivo, o fundo investe, no mínimo, 95% de seus recursos em cotas de fundos de investimento classificados como Renda Fixa.;0.000000;100.000000;0.000000;;S;S;N;100.000000;2000000.000000;1000.000000;1000.000000;21:00;500.000000;0;;Fechamento;0;Fechamento;19;Dias Úteis;20;Fixa;0.400000;0.000000;0.000000;0,4% do patrimônio líquido ao ano.;0.000000;;0;0.000000;;Não há.;0.230000;2016-11-01;2017-10-31;www.bradesco.com.br;1913203731.279050;3;70.670000;CDI;68.070000;0;2011-03-21;0;;0.000000;;;;2017;2016;1025.360000;5.380000;0.000000;0.000000;0.000000;0.480000;8.480000;15.630000;322.520000;594.880000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos.  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do Bradesco.Distribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor.  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco.;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management S.A. DTVM, Bradesco Corretora CTVM e Ágora CTVM. ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador.;30038330;;
12.105.775/0001-00;ÓRAMA OPPORTUNITY TOTAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2017-10-31;ORAMA OPPORTUNITY TOTAL FIC FI MULTIMERCADO;http://www.bnymellon.com.br/sf;O FUNDO tem como público alvo, exclusivamente, os investidores pessoas físicas em geral e fundos de investimento.;;Proporcionar rentabilidade de longo prazo aos cotistas.;A política de investimento do FUNDO consiste em manter, no mínimo, 95% do seu patrimônio líquido aplicado em cotas do Opportunity Total FIC de FIM, inscrito no CNPJ sob o nº 05.448.587/0001-10 ("FUNDO ALVO"), administrado pela BNY Mellon Serviços Financeiros DTVM S.A. e gerido pela (i) Opportunity Asset Administradora de Recursos de Terceiros Ltda. e (ii) Opportunity Gestão Internacional de Recursos Ltda., que por sua vez tem como objetivo buscar a valorização de suas cotas por meio da aplicação de, no mínimo, 95% do seu patrimônio líquido em cotas do Opportunity Total Master FIM, inscrito no CNPJ sob o nº 09.720.828/0001-99 ("FUNDO MASTER"), administrado pela BNY Mellon Serviços Financeiros DTVM S.A. e gerido pela (i) Opportunity Asset Administradora de Recursos de Terceiros Ltda. e (ii) Opportunity Gestão Internacional de Recursos Ltda, bem como em outros títulos e modalidades operacionais permitidas pela regulamentação em vigor.;20.000000;50.000000;999.000000;;N;N;S;100.000000;100.000000;100.000000;100.000000;12:00;100.000000;0;;Fechamento;0;Fechamento;3;Dias Úteis;4;Variável;;0.600000;2.600000;;0.000000;;0;0.000000;Não há.;Não há.;2.980000;2016-11-01;2017-10-31;http://www.bnymellon.com.br/sf;3330056.250000;5;76.860000;;;0;2010-08-20;;;;;;;2017;2016;1132.030000;28.010000;;;;27.690000;92.580000;171.020000;238.420000;439.490000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Não;;8007253219;21 3219-2600, 0800-7253219 ou sac@bnymellon.com.br;
12.105.940/0001-24;KAPITALO KAPPA FIN FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2017-10-31;KAPITALO KAPPA FIN FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;www.bradescobemdtvm.com.br;O FUNDO é destinado a receber aplicações de pessoas naturais e jurídicas, doravante denominados ("Cotistas").;Não há;O FUNDO tem por objetivo proporcionar aos seus cotistas ganhos de capital, no longo prazo, através da aplicação em cotas do KAPITALO KAPPA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO, inscrito no CNPJ sob no 11.377.282/0001-67, doravante denominado "FUNDO INVESTIDO".;O FUNDO INVESTIDO tem por objetivo buscar retorno aos seus Cotistas através de investimentos em diversas classes de ativos financeiros disponíveis nos mercados de renda fixa, derivativos, cambial e cotas de fundos de investimento, negociados nos mercados interno e externo, sem o compromisso de concentração em nenhuma classe específica.;0.000000;50.000000;9999.000000;;N;N;S;100.000000;50000.000000;10000.000000;10000.000000;15:00;20000.000000;0;;Fechamento;0;Fechamento;30;Dias Úteis;31;Variável;0.000000;2.000000;2.200000;A taxa de administração pode variar de 2,00% a 2,20% do patrimônio líquido ao ano.;0.000000;;2;5.000000;Os resgates serão efetivados sem a cobrança de taxa de saída, com a conversão de cotas sendo realizada no 30º (trigésimo) dia subsequente ao da solicitação do resgate, ou com a cobrança de taxa de saída de 5% (cinco porcento) sobre o valor resgatado, sendo a conversão de cotas realizada no 1º (primeiro) dia útil subsequente ao da solicitação. Nos dois casos o pagamento do resgate será realizado no 1º (primeio) dia útil subsequente ao da conversão de cotas.;O FUNDO possui taxa de performance correspondente a 20% (vinte por cento) da valorização das cotas do FUNDO que exceder 100% (cem por cento) do CDI - Certificados de Depósito Interfinanceiros, divulgada pela CETIP.;3.170000;2016-11-01;2017-10-31;www.bradescobemdtvm.com.br;1194284700.910000;5;88.710000;CDI;68.070000;0;2010-09-14;0;;;;;;2017;2016;1164.260000;34.840000;0.000000;5.000000;0.000000;28.310000;109.910000;202.730000;221.090000;407.780000;A remuneração dos distribuidores é paga pelo Fundo de parcela deduzida sua taxa de administração.;O processo de contratação dos distribuidores considera que estes podem ser indicados pelos gestores para seleção pela ADMINISTRADORA, tendo em vista a existência de Processo Interno de Seleção, Contratação e Monitoramento dos prestadores de serviços do Fundo.;O principal distribuidor do Fundo não oferta ao público alvo do Fundo, preponderantemente fundos geridos por um único gestor ou ainda por gestoras ligadas a um mesmo grupo econômico, sendo que não há garantia de total eliminação de conflitos de interesses na atuação dos distribuidores.;30038330;www.bradescobemdtvm.com.br;
12.105.992/0001-09;KAPITALO ZETA FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2017-10-31;KAPITALO ZETA FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;www.bradescobemdtvm.com.br;FUNDO é destinado a receber aplicações de pessoas físicas e/ou jurídicas, bem como de fundos de investimento.;Não há;O FUNDO tem por objetivo proporcionar aos seus cotistas ganhos de capital, no longo prazo, através da aplicação em cotas do KAPITALO ZETA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO, administrado pela Administradora e gerido pela Gestora inscrito no CNPJ sob no 12.083.748/0001-84, doravante denominado "FUNDO INVESTIDO".;O FUNDO INVESTIDO tem por objetivo buscar retorno aos seus Cotistas através de investimentos em diversas classes de ativos financeiros disponíveis nos mercados derenda fixa, derivativos, cambial e cotas de fundos de investimento, negociados nos mercados interno e externo, sem o compromisso de concentração em nenhuma classe específica.De acordo com seu objetivo de investimento, o FUNDO e o FUNDO INVESTIDO não possuem compromisso de concentração em nenhum fator de risco específico,sendo assim, poderá incorrer nos seguintes fatores de risco: taxa de juros pós-fixadas, taxa de juros pré-fixadas, índices de preço, índices de ações, variação cambial e renda variável.;0.000000;50.000000;9999.000000;;N;N;S;100.000000;100000.000000;50000.000000;50000.000000;15:00;100000.000000;0;;Fechamento;0;Fechamento;60;Dias Úteis;61;Variável;0.000000;2.000000;2.200000;[A taxa de administração pode variar de 2,00% a 2,20% do patrimônio líquido ao ano.;0.000000;;2;5.000000;Os resgates serão efetivados sem a cobrança de taxa de saída, com a conversão de cotas sendo realizada no 60º (sexagésimo) dia subsequente ao da solicitação do resgate, ou com a cobrança de taxa de saída de 5% (cinco porcento) sobre o valor resgatado, sendo a conversão de cotas realizada no 1º (primeiro) dia útil subsequente ao da solicitação. Nos dois casos o pagamento do resgate será realizado no 1º (primeio) dia útil subsequente ao da conversão de cotas.;Percentual Taxa Pfee: 20,00% - CDI - Percentual Indice:100%;6.150000;2016-11-01;2017-10-31;www.bradescobemdtvm.com.br;1108695696.220000;5;135.030000;CDI;68.070000;0;2010-08-30;0;;;;;;2017;2016;1273.610000;58.040000;0.000000;5.000000;0.000000;69.550000;208.870000;385.240000;122.130000;225.270000;A remuneração dos distribuidores é paga pelo Fundo de parcela deduzida sua taxa de administração.;O processo de contratação dos distribuidores considera que estes podem ser indicados pelos gestores para seleção pela ADMINISTRADORA, tendo em vista a existência de processo Interno de Seleção, Contratação e Monitoramento dos prestadores de serviços do Fundo.;O principal distribuidor do Fundo não oferta ao público alvo do Fundo, preponderantemente fundos geridos por um único gestor ou ainda por gestoras ligadas a um mesmo grupo econômico, sendo que não há garantia de total eliminação de conflitos de interesses na atuação dos distribuidores.;30038330;www.bradescobemdtvm.com.br;
